Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,182,200,0.91,00:0000313,00:0026917
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000047,00:0027204
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,182,200,0.91,00:0000299,00:0027029
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000047,00:0028473
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,189,200,0.945,00:0000309,00:0027398
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,189,200,0.945,00:0000058,00:0030720
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,189,200,0.945,00:0000306,00:0026315
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,189,200,0.945,00:0000043,00:0026647
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,189,200,0.945,00:0000295,00:0026515
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,189,200,0.945,00:0000047,00:0027649
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,181,200,0.905,00:0000317,00:0026778
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,178,200,0.89,00:0000047,00:0026734
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,181,200,0.905,00:0000295,00:0026504
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,178,200,0.89,00:0000043,00:0027544
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,181,200,0.905,00:0000302,00:0027062
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,178,200,0.89,00:0000047,00:0027664
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,185,200,0.925,00:0000313,00:0026475
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000047,00:0026519
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,185,200,0.925,00:0000291,00:0026402
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000043,00:0026778
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,185,200,0.925,00:0000299,00:0029531
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000058,00:0027281
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,189,200,0.945,00:0000306,00:0026599
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,180,200,0.9,00:0000054,00:0026545
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,189,200,0.945,00:0000299,00:0026307
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,180,200,0.9,00:0000043,00:0026512
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,183,200,0.915,00:0000291,00:0026731
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,182,200,0.91,00:0000047,00:0029896
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,183,200,0.915,00:0000371,00:0028190
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,182,200,0.91,00:0000065,00:0027522
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,183,200,0.915,00:0000331,00:0031052
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,182,200,0.91,00:0000058,00:0029914
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,183,200,0.915,00:0001010,00:0030869
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,182,200,0.91,00:0000229,00:0030078
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,183,200,0.915,00:0000342,00:0032959
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,182,200,0.91,00:0000061,00:0029466
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,182,200,0.91,00:0000328,00:0031857
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,180,200,0.9,00:0000072,00:0027737
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,183,200,0.915,00:0000342,00:0030841
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,179,200,0.895,00:0000061,00:0031359
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,183,200,0.915,00:0000328,00:0030421
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,179,200,0.895,00:0000094,00:0030822
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,185,200,0.925,00:0000339,00:0030355
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,185,200,0.925,00:0000054,00:0030870
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,185,200,0.925,00:0000302,00:0030221
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,185,200,0.925,00:0000200,00:0030217
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,177,200,0.885,00:0000302,00:0029834
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,176,200,0.88,00:0000043,00:0030921
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,177,200,0.885,00:0000937,00:0032755
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,176,200,0.88,00:0000054,00:0030191
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,177,200,0.885,00:0000299,00:0032926
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,176,200,0.88,00:0000047,00:0030074
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,187,200,0.935,00:0000299,00:0029782
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000043,00:0031227
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,187,200,0.935,00:0000313,00:0029593
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000047,00:0029877
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,184,200,0.92,00:0000295,00:0029980
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,184,200,0.92,00:0000043,00:0031796
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,184,200,0.92,00:0000306,00:0032076
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,184,200,0.92,00:0000051,00:0030078
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,186,200,0.93,00:0000306,00:0030621
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000047,00:0031322
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,186,200,0.93,00:0000309,00:0030844
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000047,00:0031901
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,186,200,0.93,00:0000317,00:0030796
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000051,00:0055951
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,182,200,0.91,00:0000415,00:0030217
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,182,200,0.91,00:0000043,00:0030913
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,182,200,0.91,00:0000324,00:0032558
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,182,200,0.91,00:0000058,00:0030067
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,183,200,0.915,00:0000313,00:0029900
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,181,200,0.905,00:0000051,00:0030366
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,183,200,0.915,00:0000320,00:0030396
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,181,200,0.905,00:0000047,00:0031194
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,182,200,0.91,00:0000313,00:0030253
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,181,200,0.905,00:0000043,00:0030374
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,182,200,0.91,00:0000320,00:0031603
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,181,200,0.905,00:0000043,00:0032263
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,182,200,0.91,00:0000488,00:0035866
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,181,200,0.905,00:0000054,00:0034509
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,184,200,0.92,00:0000320,00:0030709
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000047,00:0030895
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,184,200,0.92,00:0000306,00:0031135
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,186,200,0.93,00:0000058,00:0034264
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,100,178,200,0.89,00:0000331,00:0031249
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,100,179,200,0.895,00:0000076,00:0034075
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,179,200,0.895,00:0000386,00:0047900
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,178,200,0.89,00:0000120,00:0048917
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,186,200,0.93,00:0000364,00:0047211
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000069,00:0050572
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,186,200,0.93,00:0000328,00:0045978
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000098,00:0045843
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,188,200,0.94,00:0000353,00:0045788
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,186,200,0.93,00:0000054,00:0046211
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,184,200,0.92,00:0000350,00:0048067
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000061,00:0047506
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,184,200,0.92,00:0000328,00:0045536
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000051,00:0046207
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,180,200,0.9,00:0000495,00:0045300
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,184,200,0.92,00:0000069,00:0045963
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,180,200,0.9,00:0000364,00:0045427
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,184,200,0.92,00:0000083,00:0045854
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,189,200,0.945,00:0000353,00:0047316
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,184,200,0.92,00:0000072,00:0046164
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,187,200,0.935,00:0000353,00:0045577
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,187,200,0.935,00:0000069,00:0046091
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,187,200,0.935,00:0000412,00:0045047
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,187,200,0.935,00:0000061,00:0045603
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,183,200,0.915,00:0000371,00:0048334
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,181,200,0.905,00:0000065,00:0046277
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,183,200,0.915,00:0000342,00:0046624
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,181,200,0.905,00:0000185,00:0047269
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,185,200,0.925,00:0001436,00:0046346
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,184,200,0.92,00:0000189,00:0048994
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,183,200,0.915,00:0000619,00:0047032
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,185,200,0.925,00:0000645,00:0049515
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,183,200,0.915,00:0000364,00:0047087
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,185,200,0.925,00:0000058,00:0046386
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,179,200,0.895,00:0000357,00:0045241
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,179,200,0.895,00:0000072,00:0046755
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,182,200,0.91,00:0000346,00:0046729
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000193,00:0048880
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,182,200,0.91,00:0000485,00:0047706
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,183,200,0.915,00:0000061,00:0046441
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,182,200,0.91,00:0000470,00:0048031
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,181,200,0.905,00:0000069,00:0047447
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,182,200,0.91,00:0000375,00:0044782
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,181,200,0.905,00:0000065,00:0044665
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,185,200,0.925,00:0000339,00:0048457
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,185,200,0.925,00:0000051,00:0046141
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,189,200,0.945,00:0000331,00:0044523
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,189,200,0.945,00:0000051,00:0044854
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,100,189,200,0.945,00:0000317,00:0046328
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,100,189,200,0.945,00:0000051,00:0044796
