Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,500,2306,2500,0.9224,00:0001517,00:2958046
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,500,2311,2500,0.9244,00:0000350,00:3056376
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,500,2316,2500,0.9264,00:0001772,00:2962539
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,500,2309,2500,0.9236,00:0000379,00:3025700
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,500,2311,2500,0.9244,00:0001830,00:2955497
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,500,2317,2500,0.9268,00:0000408,00:3058363
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,500,2323,2500,0.9292,00:0001451,00:2948966
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,500,2332,2500,0.9328,00:0000280,00:3025182
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,500,2327,2500,0.9308,00:0001553,00:2943058
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,500,2326,2500,0.9304,00:0000284,00:3037023
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1848,2000,0.924,00:0002942,00:2102665
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1851,2000,0.9255,00:0000499,00:2115045
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1847,2000,0.9235,00:0002972,00:2102620
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1845,2000,0.9225,00:0000499,00:2140860
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1858,2000,0.929,00:0003216,00:2107894
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1831,2000,0.9155,00:0000488,00:2136160
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1841,2000,0.9205,00:0004201,00:2097901
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1843,2000,0.9215,00:0000674,00:2164174
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1852,2000,0.926,00:0003643,00:2119716
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1848,2000,0.924,00:0000485,00:2216821
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1874,2000,0.937,00:0002877,00:2102187
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1865,2000,0.9325,00:0000579,00:2128644
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1851,2000,0.9255,00:0003241,00:2127175
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1839,2000,0.9195,00:0000521,00:2161512
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1852,2000,0.926,00:0003209,00:2108612
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1846,2000,0.923,00:0000506,00:2114404
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1854,2000,0.927,00:0003194,00:2116413
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1830,2000,0.915,00:0000485,00:2195232
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1851,2000,0.9255,00:0002939,00:2087308
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1840,2000,0.92,00:0000521,00:2130646
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1845,2000,0.9225,00:0002950,00:2090109
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1837,2000,0.9185,00:0000419,00:2135066
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1849,2000,0.9245,00:0003063,00:2110268
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1843,2000,0.9215,00:0000488,00:2149999
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1845,2000,0.9225,00:0003847,00:2165322
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1823,2000,0.9115,00:0000463,00:2128640
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1849,2000,0.9245,00:0003234,00:2087049
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1834,2000,0.917,00:0000827,00:2119611
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1860,2000,0.93,00:0002961,00:2105498
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1861,2000,0.9305,00:0000732,00:2135785
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1846,2000,0.923,00:0002935,00:2110596
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1840,2000,0.92,00:0000587,00:2145903
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1859,2000,0.9295,00:0002888,00:2091122
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1848,2000,0.924,00:0000499,00:2113368
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1848,2000,0.924,00:0002891,00:2129749
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1850,2000,0.925,00:0000466,00:2186204
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1842,2000,0.921,00:0002950,00:2115420
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1840,2000,0.92,00:0000536,00:2132235
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1857,2000,0.9285,00:0003500,00:2103402
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1845,2000,0.9225,00:0000495,00:2115946
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1860,2000,0.93,00:0004040,00:2106012
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1843,2000,0.9215,00:0000474,00:2141877
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1839,2000,0.9195,00:0003187,00:2094200
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1842,2000,0.921,00:0000506,00:2135970
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1846,2000,0.923,00:0004959,00:2103419
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1840,2000,0.92,00:0000481,00:2120927
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,4,3000,1000,1863,2000,0.9315,00:0002869,00:2131817
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,4,3000,1000,1848,2000,0.924,00:0000492,00:2148631
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1859,2000,0.9295,00:0002877,00:2221062
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1855,2000,0.9275,00:0000495,00:2263628
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1858,2000,0.929,00:0002983,00:2223691
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1850,2000,0.925,00:0000514,00:2262591
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0003249,00:2221803
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1849,2000,0.9245,00:0000463,00:2283556
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1860,2000,0.93,00:0002910,00:2228294
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1846,2000,0.923,00:0000437,00:2261800
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0002957,00:2218798
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1853,2000,0.9265,00:0000685,00:2282258
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1866,2000,0.933,00:0002906,00:2249394
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1858,2000,0.929,00:0000547,00:2266839
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1871,2000,0.9355,00:0003168,00:2332922
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1845,2000,0.9225,00:0000488,00:2320078
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1862,2000,0.931,00:0002964,00:2265265
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1859,2000,0.9295,00:0000506,00:2313474
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1868,2000,0.934,00:0003136,00:2260618
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1866,2000,0.933,00:0000448,00:2555871
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1859,2000,0.9295,00:0003872,00:2227791
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1846,2000,0.923,00:0000433,00:2269885
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0003442,00:2239497
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1854,2000,0.927,00:0000528,00:2306870
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1848,2000,0.924,00:0003045,00:2234613
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1847,2000,0.9235,00:0000466,00:2277189
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1864,2000,0.932,00:0002895,00:2239074
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1859,2000,0.9295,00:0000485,00:2266332
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1865,2000,0.9325,00:0003263,00:2227240
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1853,2000,0.9265,00:0000459,00:2261950
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1860,2000,0.93,00:0003114,00:2247902
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1863,2000,0.9315,00:0000466,00:2268514
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1857,2000,0.9285,00:0003128,00:2224746
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1849,2000,0.9245,00:0000798,00:2260123
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0004219,00:2231959
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1847,2000,0.9235,00:0000477,00:2352804
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1862,2000,0.931,00:0003015,00:2376504
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1859,2000,0.9295,00:0000481,00:2263915
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0003468,00:2285160
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1856,2000,0.928,00:0000426,00:2312096
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1851,2000,0.9255,00:0004248,00:2245565
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1835,2000,0.9175,00:0000474,00:2277324
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1861,2000,0.9305,00:0002942,00:2235267
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1857,2000,0.9285,00:0000466,00:2350915
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1869,2000,0.9345,00:0002935,00:2250233
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1862,2000,0.931,00:0000474,00:2279289
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1854,2000,0.927,00:0002968,00:2228786
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1838,2000,0.919,00:0000477,00:2290336
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,6,3000,1000,1857,2000,0.9285,00:0002946,00:2235110
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,6,3000,1000,1826,2000,0.913,00:0000419,00:2255681
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1865,2000,0.9325,00:0002815,00:2361432
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1852,2000,0.926,00:0000423,00:2471252
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1871,2000,0.9355,00:0002797,00:2370421
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1868,2000,0.934,00:0000426,00:2412712
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1856,2000,0.928,00:0002942,00:2360984
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1861,2000,0.9305,00:0000430,00:2405907
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1863,2000,0.9315,00:0003282,00:2369750
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1847,2000,0.9235,00:0000419,00:2401611
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1864,2000,0.932,00:0002899,00:2382302
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1857,2000,0.9285,00:0000437,00:2444705
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1850,2000,0.925,00:0003767,00:2379796
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1837,2000,0.9185,00:0000430,00:2419178
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1865,2000,0.9325,00:0002946,00:2372686
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1865,2000,0.9325,00:0000463,00:2411698
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1872,2000,0.936,00:0003205,00:2385989
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1867,2000,0.9335,00:0000477,00:2420454
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1861,2000,0.9305,00:0002921,00:2355921
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1851,2000,0.9255,00:0000503,00:2402968
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1861,2000,0.9305,00:0003354,00:2457119
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1856,2000,0.928,00:0000499,00:2465272
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1865,2000,0.9325,00:0002888,00:2401330
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1865,2000,0.9325,00:0000474,00:2497170
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1864,2000,0.932,00:0003161,00:2443742
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1860,2000,0.93,00:0000474,00:2464597
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1853,2000,0.9265,00:0003263,00:2372916
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1851,2000,0.9255,00:0000503,00:2434198
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1859,2000,0.9295,00:0002877,00:2410889
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1852,2000,0.926,00:0000543,00:2443210
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1854,2000,0.927,00:0004605,00:2351761
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1848,2000,0.924,00:0000477,00:2410958
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1868,2000,0.934,00:0002975,00:2380464
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1847,2000,0.9235,00:0000481,00:2411490
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1863,2000,0.9315,00:0003314,00:2361319
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1849,2000,0.9245,00:0000506,00:2397768
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1860,2000,0.93,00:0002993,00:2398385
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1864,2000,0.932,00:0000437,00:2412402
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1870,2000,0.935,00:0002917,00:2369287
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1873,2000,0.9365,00:0000488,00:2406203
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1855,2000,0.9275,00:0003562,00:2370640
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1858,2000,0.929,00:0000466,00:2431551
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1871,2000,0.9355,00:0002826,00:2360651
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1861,2000,0.9305,00:0000430,00:2414320
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1861,2000,0.9305,00:0003289,00:2372748
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1863,2000,0.9315,00:0000488,00:2469773
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1860,2000,0.93,00:0002946,00:2516629
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1859,2000,0.9295,00:0000481,00:2430424
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,8,3000,1000,1849,2000,0.9245,00:0002972,00:2386711
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,8,3000,1000,1856,2000,0.928,00:0000437,00:2442561
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1848,2000,0.924,00:0004040,00:2981389
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1852,2000,0.926,00:0000495,00:2999736
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1867,2000,0.9335,00:0005353,00:2970849
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1873,2000,0.9365,00:0000572,00:3032530
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1852,2000,0.926,00:0002910,00:2941110
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1847,2000,0.9235,00:0000503,00:2998171
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1876,2000,0.938,00:0004755,00:2972673
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1865,2000,0.9325,00:0000466,00:3014384
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1867,2000,0.9335,00:0002968,00:2922075
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1869,2000,0.9345,00:0000474,00:3011463
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1855,2000,0.9275,00:0002975,00:2942252
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1856,2000,0.928,00:0000787,00:3014315
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1859,2000,0.9295,00:0002942,00:2936162
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1860,2000,0.93,00:0000459,00:3029719
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1880,2000,0.94,00:0003792,00:2914501
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1873,2000,0.9365,00:0000470,00:3007043
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1865,2000,0.9325,00:0003274,00:2991538
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1862,2000,0.931,00:0000463,00:3019095
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1862,2000,0.931,00:0002935,00:2934175
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1861,2000,0.9305,00:0000495,00:3056034
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1863,2000,0.9315,00:0003380,00:2923045
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1859,2000,0.9295,00:0000430,00:3076816
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1870,2000,0.935,00:0003942,00:2930327
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1873,2000,0.9365,00:0000488,00:3005497
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1872,2000,0.936,00:0003263,00:2918144
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1867,2000,0.9335,00:0000499,00:3023162
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1862,2000,0.931,00:0002946,00:2932924
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1853,2000,0.9265,00:0000528,00:2999477
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1860,2000,0.93,00:0003322,00:2917253
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1856,2000,0.928,00:0000463,00:3002794
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1864,2000,0.932,00:0002921,00:2925834
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1872,2000,0.936,00:0000485,00:3001423
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1856,2000,0.928,00:0002826,00:3024948
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1849,2000,0.9245,00:0000452,00:3092183
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1869,2000,0.9345,00:0003216,00:3030112
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1863,2000,0.9315,00:0000470,00:3025237
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1862,2000,0.931,00:0002902,00:2984839
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1866,2000,0.933,00:0000474,00:3023446
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1874,2000,0.937,00:0003190,00:2942081
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1872,2000,0.936,00:0000736,00:3000939
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1855,2000,0.9275,00:0002946,00:2949184
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1859,2000,0.9295,00:0000517,00:3008025
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1857,2000,0.9285,00:0002866,00:2935009
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1860,2000,0.93,00:0000433,00:3044514
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1875,2000,0.9375,00:0003559,00:2913392
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1863,2000,0.9315,00:0000481,00:2999210
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,16,3000,1000,1847,2000,0.9235,00:0003854,00:2930805
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,16,3000,1000,1850,2000,0.925,00:0000576,00:3024923
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1865,2000,0.9325,00:0002866,00:4172953
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1868,2000,0.934,00:0000474,00:4365471
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1864,2000,0.932,00:0002862,00:4239674
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1857,2000,0.9285,00:0000459,00:4353452
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1874,2000,0.937,00:0002899,00:4186417
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1863,2000,0.9315,00:0000474,00:4429208
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1863,2000,0.9315,00:0002899,00:4182165
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1861,2000,0.9305,00:0000463,00:4326396
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1863,2000,0.9315,00:0003260,00:4211477
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1860,2000,0.93,00:0000433,00:4351111
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1852,2000,0.926,00:0002953,00:4226105
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1848,2000,0.924,00:0000485,00:4341289
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1870,2000,0.935,00:0002957,00:4224890
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1872,2000,0.936,00:0000466,00:4426094
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1872,2000,0.936,00:0002935,00:4166736
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1869,2000,0.9345,00:0000466,00:4375533
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1866,2000,0.933,00:0003245,00:4164056
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1869,2000,0.9345,00:0000474,00:4377118
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1856,2000,0.928,00:0002862,00:4217834
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1859,2000,0.9295,00:0000477,00:4361675
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1861,2000,0.9305,00:0003187,00:4196879
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1867,2000,0.9335,00:0000459,00:4388522
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1853,2000,0.9265,00:0003194,00:4188328
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1848,2000,0.924,00:0000463,00:4319208
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1866,2000,0.933,00:0003263,00:4198222
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1861,2000,0.9305,00:0000481,00:4329657
